date,traffic_source,search_engine,adv_engine,visits,users,avg_visit_duration_sec,bounce_rate,goal_conversion_rate
2025-05-11,Ad traffic,,Yandex: Direct,1.0,1.0,60.0,0.0,0.0
2025-05-12,Search engine traffic,"Google, search results",,1.0,1.0,154.0,0.0,0.0
2025-05-12,Search engine traffic,Yandex Mobile,,1.0,1.0,336.0,0.0,0.0
2025-05-13,Search engine traffic,Yandex.Maps,,1.0,1.0,129.0,0.0,0.0
2025-05-13,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,132.0,0.0,0.0
2025-05-14,Search engine traffic,"Yandex, search results",,1.0,1.0,226.0,0.0,0.0
2025-05-14,Search engine traffic,"Google, search results",,1.0,1.0,73.0,0.0,0.0
2025-05-15,Link traffic,,,1.0,1.0,49.0,0.0,0.0
2025-05-15,Search engine traffic,"Google, search results",,1.0,1.0,100.0,0.0,0.0
2025-05-15,Ad traffic,,Other ad: identified by tags,1.0,1.0,0.0,100.0,0.0
2025-05-15,Social network traffic,,,1.0,1.0,0.0,100.0,0.0
2025-05-16,Search engine traffic,"Google, search results",,1.0,1.0,69.0,0.0,0.0
2025-05-16,Search engine traffic,Yandex.Maps,,1.0,1.0,2401.0,0.0,100.0
2025-05-16,,,,1.0,1.0,0.0,100.0,0.0
2025-05-17,Search engine traffic,"Yandex, search results",,1.0,1.0,110.0,0.0,0.0
2025-05-17,Ad traffic,,Other ad: identified by tags,1.0,1.0,54.0,0.0,0.0
2025-05-17,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,12.0,0.0,0.0
2025-05-19,Link traffic,,,1.0,1.0,25.0,0.0,0.0
2025-05-19,Ad traffic,,Other ad: identified by tags,1.0,1.0,15.0,0.0,0.0
2025-05-20,Search engine traffic,"Yandex, search results",,1.0,1.0,108.0,0.0,0.0
2025-05-20,Search engine traffic,Yandex Mobile,,1.0,1.0,152.0,0.0,0.0
2025-05-20,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,95.0,0.0,0.0
2025-05-20,,,,1.0,1.0,0.0,100.0,0.0
2025-05-21,Link traffic,,,1.0,1.0,60.0,0.0,0.0
2025-05-21,Search engine traffic,"Yandex, search results",,1.0,1.0,36.0,0.0,0.0
2025-05-21,Ad traffic,,Other ad: identified by tags,1.0,1.0,29.0,0.0,0.0
2025-05-22,Ad traffic,,Other ad: identified by tags,1.0,1.0,0.0,100.0,0.0
2025-05-22,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,528.0,0.0,0.0
2025-05-23,Search engine traffic,"Google, search results",,1.0,1.0,29.0,0.0,0.0
2025-05-24,Search engine traffic,Yandex Mobile,,1.0,1.0,24.0,0.0,0.0
2025-05-24,,,,1.0,1.0,0.0,100.0,0.0
2025-05-25,Search engine traffic,"Google, search results",,1.0,1.0,25.0,0.0,0.0
2025-05-25,Search engine traffic,Yandex Mobile,,1.0,1.0,151.0,0.0,0.0
2025-05-26,Search engine traffic,"Google, search results",,1.0,1.0,11.0,0.0,0.0
2025-05-26,Search engine traffic,Yandex Mobile,,1.0,1.0,32.0,0.0,0.0
2025-05-28,Link traffic,,,1.0,1.0,156.0,0.0,0.0
2025-05-28,Ad traffic,,Other ad: identified by tags,1.0,1.0,24.0,0.0,0.0
2025-05-29,Search engine traffic,"Google, search results",,1.0,1.0,0.0,100.0,0.0
2025-05-29,Search engine traffic,Yandex Mobile,,1.0,1.0,0.0,100.0,0.0
2025-05-29,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,1423.0,0.0,100.0
2025-05-31,Search engine traffic,"Yandex, search results",,1.0,1.0,48.0,0.0,0.0
2025-05-31,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,38.0,0.0,0.0
2025-06-01,Link traffic,,,1.0,1.0,51.0,0.0,0.0
2025-06-01,Search engine traffic,"Google, search results",,1.0,1.0,472.0,0.0,0.0
2025-06-01,,,,1.0,1.0,0.0,100.0,0.0
2025-06-02,Search engine traffic,"Yandex, search results",,1.0,1.0,962.0,0.0,0.0
2025-06-02,Search engine traffic,"Google, search results",,1.0,1.0,1185.0,0.0,0.0
2025-06-03,Ad traffic,,Other ad: identified by tags,1.0,1.0,695.0,0.0,0.0
2025-06-04,Direct traffic,,,1.0,1.0,34.0,0.0,0.0
2025-06-04,Search engine traffic,"Yandex, search results",,1.0,1.0,13.0,0.0,0.0
2025-06-04,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,15.0,0.0,0.0
2025-06-04,,,,1.0,1.0,0.0,100.0,0.0
2025-06-05,Link traffic,,,1.0,1.0,0.0,100.0,0.0
2025-06-05,Search engine traffic,"Google, search results",,1.0,1.0,0.0,100.0,0.0
2025-06-05,,,,1.0,1.0,0.0,100.0,0.0
2025-06-06,Search engine traffic,"Yandex, search results",,1.0,1.0,99.0,0.0,0.0
2025-06-06,Search engine traffic,"Google, search results",,1.0,1.0,85.0,0.0,0.0
2025-06-06,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,97.0,0.0,0.0
2025-06-08,Search engine traffic,"Google, search results",,1.0,1.0,155.0,0.0,0.0
2025-06-09,Link traffic,,,1.0,1.0,109.0,0.0,0.0
2025-06-09,Search engine traffic,"Yandex, search results",,1.0,1.0,0.0,100.0,0.0
2025-06-10,Search engine traffic,"Yandex, search results",,1.0,1.0,28.0,0.0,0.0
2025-06-12,Search engine traffic,Yandex Mobile,,1.0,1.0,22.0,0.0,0.0
2025-06-13,Link traffic,,,1.0,1.0,321.0,0.0,0.0
2025-06-13,Search engine traffic,"Google, search results",,1.0,1.0,0.0,100.0,0.0
2025-06-13,Search engine traffic,Yandex Mobile,,1.0,1.0,117.0,0.0,0.0
2025-06-14,Search engine traffic,"Yandex, search results",,1.0,1.0,670.0,0.0,0.0
2025-06-14,Search engine traffic,"Google, search results",,1.0,1.0,878.0,0.0,0.0
2025-06-14,,,,1.0,1.0,0.0,100.0,0.0
2025-06-15,Search engine traffic,Yandex Mobile,,1.0,1.0,74.0,0.0,0.0
2025-06-16,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,15.0,0.0,0.0
2025-06-17,Search engine traffic,"Yandex, search results",,1.0,1.0,98.0,0.0,0.0
2025-06-17,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,113.0,0.0,0.0
2025-06-18,Search engine traffic,"Yandex, search results",,1.0,1.0,54.0,0.0,0.0
2025-06-18,Search engine traffic,Yandex Mobile,,1.0,1.0,201.0,0.0,0.0
2025-06-18,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,15.0,0.0,0.0
2025-06-20,Search engine traffic,"Yandex, search results",,1.0,1.0,24.0,0.0,0.0
2025-06-21,Link traffic,,,1.0,1.0,33.0,0.0,0.0
2025-06-21,Search engine traffic,"Yandex, search results",,1.0,1.0,16.0,0.0,0.0
2025-06-22,Search engine traffic,"Yandex, search results",,1.0,1.0,37.0,0.0,0.0
2025-06-23,Link traffic,,,1.0,1.0,121.0,0.0,0.0
2025-06-23,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,15.0,0.0,0.0
2025-06-24,Search engine traffic,Yandex Mobile,,1.0,1.0,827.0,0.0,100.0
2025-06-24,,,,1.0,1.0,0.0,100.0,0.0
2025-06-25,Link traffic,,,1.0,1.0,29.0,0.0,0.0
2025-06-25,Search engine traffic,"Yandex, search results",,1.0,1.0,199.0,0.0,0.0
2025-06-28,Search engine traffic,"Google, search results",,1.0,1.0,1704.0,0.0,100.0
2025-06-28,Search engine traffic,Yandex Mobile,,1.0,1.0,121.0,0.0,0.0
2025-06-29,Link traffic,,,1.0,1.0,178.0,0.0,0.0
2025-06-30,Social network traffic,,,1.0,1.0,80.0,0.0,0.0
2025-07-01,Search engine traffic,"Google, search results",,1.0,1.0,26.0,0.0,0.0
2025-07-01,Messenger traffic,,,1.0,1.0,8.0,0.0,0.0
2025-07-02,Search engine traffic,"Yandex, search results",,1.0,1.0,42.0,0.0,0.0
2025-07-03,Search engine traffic,"Google, search results",,1.0,1.0,171.0,0.0,0.0
2025-07-03,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,0.0,100.0,0.0
2025-07-04,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,257.0,0.0,0.0
2025-07-05,Search engine traffic,"Google, search results",,1.0,1.0,206.0,0.0,0.0
2025-07-05,Search engine traffic,Yandex Mobile,,1.0,1.0,0.0,100.0,0.0
2025-07-05,,,,1.0,1.0,0.0,100.0,0.0
2025-07-06,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,955.0,0.0,0.0
2025-07-07,Search engine traffic,"Google, search results",,1.0,1.0,911.0,0.0,0.0
2025-07-07,Search engine traffic,Yandex Mobile,,1.0,1.0,277.0,0.0,0.0
2025-07-07,Social network traffic,,,1.0,1.0,0.0,100.0,0.0
2025-07-08,Search engine traffic,Yandex.Maps,,1.0,1.0,16.0,0.0,0.0
2025-07-08,Messenger traffic,,,1.0,1.0,140.0,0.0,0.0
2025-07-09,Search engine traffic,Yandex.Maps,,1.0,1.0,457.0,0.0,0.0
2025-07-10,Search engine traffic,Yandex Mobile,,1.0,1.0,15.0,0.0,0.0
2025-07-10,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,306.0,0.0,0.0
2025-07-11,Search engine traffic,Yandex Mobile,,1.0,1.0,158.0,0.0,0.0
2025-07-11,Search engine traffic,Google: mobile app,,1.0,1.0,70.0,0.0,0.0
2025-07-12,Search engine traffic,"Google, search results",,1.0,1.0,7.0,0.0,0.0
2025-07-13,Search engine traffic,Yandex Mobile,,1.0,1.0,37.0,0.0,0.0
2025-07-13,Search engine traffic,Yandex.Maps,,1.0,1.0,25.0,0.0,0.0
2025-07-13,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,16.0,0.0,0.0
2025-07-13,Social network traffic,,,1.0,1.0,116.0,0.0,0.0
2025-07-14,Search engine traffic,"Google, search results",,1.0,1.0,1115.0,0.0,0.0
2025-07-14,Ad traffic,,Other ad: identified by tags,1.0,1.0,509.0,0.0,0.0
2025-07-14,,,,1.0,1.0,0.0,100.0,0.0
2025-07-15,Search engine traffic,"Google, search results",,1.0,1.0,138.0,0.0,0.0
2025-07-15,Ad traffic,,Other ad: identified by tags,1.0,1.0,13.0,0.0,0.0
2025-07-16,Search engine traffic,Yandex.Maps,,1.0,1.0,158.0,0.0,0.0
2025-07-16,Ad traffic,,Other ad: identified by tags,1.0,1.0,190.0,0.0,0.0
2025-07-18,Ad traffic,,Other ad: identified by tags,1.0,1.0,34.0,0.0,0.0
2025-07-19,,,,1.0,1.0,10.0,0.0,0.0
2025-07-20,Search engine traffic,Yandex.Maps,,1.0,1.0,26.0,0.0,0.0
2025-07-21,Search engine traffic,Yandex Mobile,,1.0,1.0,0.0,100.0,0.0
2025-07-22,Search engine traffic,"Google, search results",,1.0,1.0,200.0,0.0,0.0
2025-07-22,Search engine traffic,Yandex: mobile app,,1.0,1.0,47.0,0.0,0.0
2025-07-22,Ad traffic,,Other ad: identified by tags,1.0,1.0,343.0,0.0,0.0
2025-07-22,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,1245.0,0.0,0.0
2025-07-23,Search engine traffic,Yandex.Maps,,1.0,1.0,267.0,0.0,0.0
2025-07-23,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,17.0,0.0,0.0
2025-07-24,Search engine traffic,"Google, search results",,1.0,1.0,32.0,0.0,0.0
2025-07-24,Search engine traffic,Yandex Mobile,,1.0,1.0,177.0,0.0,0.0
2025-07-24,Ad traffic,,Other ad: identified by tags,1.0,1.0,15.0,0.0,0.0
2025-07-25,Search engine traffic,Yandex Mobile,,1.0,1.0,0.0,100.0,0.0
2025-07-25,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,16.0,0.0,0.0
2025-07-25,,,,1.0,1.0,0.0,100.0,0.0
2025-07-26,Search engine traffic,"Google, search results",,1.0,1.0,331.0,0.0,0.0
2025-07-26,Search engine traffic,Yandex Mobile,,1.0,1.0,656.0,0.0,100.0
2025-07-27,Search engine traffic,Google: mobile app,,1.0,1.0,131.0,0.0,0.0
2025-07-27,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,15.0,0.0,0.0
2025-07-27,Social network traffic,,,1.0,1.0,128.0,0.0,0.0
2025-07-28,Link traffic,,,1.0,1.0,21.0,0.0,0.0
2025-07-28,Ad traffic,,Other ad: identified by tags,1.0,1.0,15.0,0.0,0.0
2025-07-28,Social network traffic,,,1.0,1.0,375.0,0.0,0.0
2025-07-29,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,15.0,0.0,0.0
2025-07-29,Social network traffic,,,1.0,1.0,49.0,0.0,0.0
2025-07-30,Search engine traffic,"Yandex, search results",,1.0,1.0,180.0,0.0,0.0
2025-07-30,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,15.0,0.0,0.0
2025-07-30,,,,1.0,1.0,12.0,0.0,0.0
2025-08-01,Ad traffic,,Other ad: identified by tags,1.0,1.0,0.0,100.0,0.0
2025-08-01,,,,1.0,1.0,0.0,100.0,0.0
2025-08-01,Social network traffic,,,1.0,1.0,41.0,0.0,0.0
2025-08-02,Search engine traffic,"Google, search results",,1.0,1.0,702.0,0.0,0.0
2025-08-02,,,,1.0,1.0,0.0,100.0,0.0
2025-08-03,Search engine traffic,"Google, search results",,1.0,1.0,38.0,0.0,0.0
2025-08-03,Search engine traffic,Yandex Mobile,,1.0,1.0,102.0,0.0,0.0
2025-08-03,Social network traffic,,,1.0,1.0,42.0,0.0,0.0
2025-08-04,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,16.0,0.0,0.0
2025-08-05,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,0.0,100.0,0.0
2025-08-05,Social network traffic,,,1.0,1.0,0.0,100.0,0.0
2025-08-06,Ad traffic,,Other ad: identified by tags,1.0,1.0,7.0,100.0,0.0
2025-08-07,Ad traffic,,Other ad: identified by tags,1.0,1.0,15.0,0.0,0.0
2025-08-08,Search engine traffic,"Google, search results",,1.0,1.0,16.0,0.0,0.0
2025-08-08,Search engine traffic,Yandex Mobile,,1.0,1.0,187.0,0.0,0.0
2025-08-08,Search engine traffic,Yandex.Maps,,1.0,1.0,1273.0,0.0,0.0
2025-08-08,,,,1.0,1.0,44.0,0.0,0.0
2025-08-09,Link traffic,,,1.0,1.0,20.0,0.0,0.0
2025-08-09,Search engine traffic,Yandex Mobile,,1.0,1.0,15.0,0.0,0.0
2025-08-10,Search engine traffic,"Yandex, search results",,1.0,1.0,17.0,0.0,0.0
2025-08-10,Search engine traffic,Yandex.Maps,,1.0,1.0,151.0,0.0,0.0
2025-08-10,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,6.0,0.0,0.0
2025-08-10,Social network traffic,,,1.0,1.0,43.0,0.0,0.0
2025-08-11,Search engine traffic,Yandex Mobile,,1.0,1.0,120.0,0.0,0.0
2025-08-11,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,24.0,0.0,0.0
2025-08-12,Search engine traffic,Yandex Mobile,,1.0,1.0,15.0,0.0,0.0
2025-08-12,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,15.0,0.0,0.0
2025-08-15,Search engine traffic,Yandex Mobile,,1.0,1.0,15.0,0.0,0.0
2025-08-16,Social network traffic,,,1.0,1.0,34.0,0.0,0.0
2025-08-17,Search engine traffic,Yandex.Maps,,1.0,1.0,90.0,0.0,0.0
2025-08-17,,,,1.0,1.0,0.0,100.0,0.0
2025-08-18,Link traffic,,,1.0,1.0,80.0,0.0,0.0
2025-08-18,Search engine traffic,"Yandex, search results",,1.0,1.0,15.0,0.0,0.0
2025-08-18,Search engine traffic,Yandex.Maps,,1.0,1.0,221.0,0.0,100.0
2025-08-18,,,,1.0,1.0,60.0,0.0,0.0
2025-08-19,Search engine traffic,Yandex.Maps,,1.0,1.0,77.0,0.0,0.0
2025-08-19,Ad traffic,,Other ad: identified by tags,1.0,1.0,0.0,100.0,0.0
2025-08-19,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,27.0,0.0,0.0
2025-08-20,Search engine traffic,"Google, search results",,1.0,1.0,298.0,0.0,0.0
2025-08-20,Search engine traffic,Yandex.Maps,,1.0,1.0,47.0,0.0,0.0
2025-08-21,Social network traffic,,,1.0,1.0,86.0,0.0,0.0
2025-08-22,Link traffic,,,1.0,1.0,16.0,0.0,0.0
2025-08-22,Search engine traffic,Yandex Mobile,,1.0,1.0,35.0,0.0,0.0
2025-08-22,Search engine traffic,Yandex.Maps,,1.0,1.0,44.0,0.0,0.0
2025-08-22,Ad traffic,,Other ad: identified by tags,1.0,1.0,96.0,0.0,0.0
2025-08-23,Direct traffic,,,1.0,1.0,14.0,0.0,0.0
2025-08-23,Link traffic,,,1.0,1.0,1849.0,0.0,0.0
2025-08-23,Search engine traffic,Yandex Mobile,,1.0,1.0,832.0,0.0,0.0
2025-08-24,Search engine traffic,Yandex.Maps,,1.0,1.0,788.0,0.0,0.0
2025-08-25,Social network traffic,,,1.0,1.0,15.0,0.0,0.0
2025-08-26,Search engine traffic,Yandex Mobile,,1.0,1.0,42.0,0.0,0.0
2025-08-27,Search engine traffic,"Yandex, search results",,1.0,1.0,289.0,0.0,100.0
2025-08-27,,,,1.0,1.0,0.0,100.0,0.0
2025-08-28,Search engine traffic,Yandex Mobile,,1.0,1.0,99.0,0.0,0.0
2025-08-28,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,15.0,0.0,0.0
2025-08-28,,,,1.0,1.0,0.0,100.0,0.0
2025-08-28,Social network traffic,,,1.0,1.0,32.0,0.0,0.0
2025-08-29,,,,1.0,1.0,0.0,100.0,0.0
2025-08-29,Social network traffic,,,1.0,1.0,60.0,0.0,0.0
2025-08-30,Search engine traffic,"Yandex, search results",,1.0,1.0,15.0,0.0,0.0
2025-08-31,Search engine traffic,"Yandex, search results",,1.0,1.0,70.0,0.0,0.0
2025-08-31,Search engine traffic,Yandex Mobile,,1.0,1.0,975.0,0.0,0.0
2025-09-01,Search engine traffic,Yandex Mobile,,1.0,1.0,20.0,0.0,0.0
2025-09-01,Ad traffic,,Other ad: identified by tags,1.0,1.0,49.0,0.0,0.0
2025-09-02,Search engine traffic,Yandex Mobile,,1.0,1.0,752.0,0.0,0.0
2025-09-02,,,,1.0,1.0,0.0,100.0,0.0
2025-09-03,Search engine traffic,"Yandex, search results",,1.0,1.0,84.0,0.0,0.0
2025-09-03,Search engine traffic,Yandex.Maps,,1.0,1.0,26.0,0.0,0.0
2025-09-04,Social network traffic,,,1.0,1.0,533.0,0.0,100.0
2025-09-05,Search engine traffic,Yandex Mobile,,1.0,1.0,407.0,0.0,0.0
2025-09-05,,,,1.0,1.0,0.0,100.0,0.0
2025-09-06,Search engine traffic,Yandex Mobile,,1.0,1.0,0.0,100.0,0.0
2025-09-06,Search engine traffic,Yandex.Maps,,1.0,1.0,4450.0,0.0,0.0
2025-09-06,,,,1.0,1.0,0.0,100.0,0.0
2025-09-06,Social network traffic,,,1.0,1.0,209.0,0.0,0.0
2025-09-07,Search engine traffic,"Yandex, search results",,1.0,1.0,120.0,0.0,0.0
2025-09-07,Search engine traffic,Yandex.Maps,,1.0,1.0,263.0,0.0,0.0
2025-09-07,Social network traffic,,,1.0,1.0,664.0,0.0,0.0
2025-09-08,Search engine traffic,"Yandex, search results",,1.0,1.0,31.0,0.0,0.0
2025-09-08,Search engine traffic,Yandex Mobile,,1.0,1.0,49.0,0.0,0.0
2025-09-08,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,113.0,0.0,0.0
2025-09-08,,,,1.0,1.0,0.0,100.0,0.0
2025-09-09,Search engine traffic,Yandex Mobile,,1.0,1.0,106.0,0.0,0.0
2025-09-10,Search engine traffic,"Yandex, search results",,1.0,1.0,693.0,0.0,0.0
2025-09-10,Search engine traffic,Yandex Mobile,,1.0,1.0,230.0,0.0,100.0
2025-09-11,Search engine traffic,"Yandex, search results",,1.0,1.0,6.0,0.0,0.0
2025-09-11,Search engine traffic,Yandex.Maps,,1.0,1.0,57.0,0.0,0.0
2025-09-11,,,,1.0,1.0,0.0,100.0,0.0
2025-09-13,Search engine traffic,Yandex Mobile,,1.0,1.0,102.0,0.0,0.0
2025-09-13,Search engine traffic,Yandex.Maps,,1.0,1.0,37.0,0.0,0.0
2025-09-13,Ad traffic,,Other ad: identified by tags,1.0,1.0,47.0,0.0,0.0
2025-09-13,,,,1.0,1.0,194.0,0.0,0.0
2025-09-14,Link traffic,,,1.0,1.0,45.0,0.0,0.0
2025-09-14,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,0.0,100.0,0.0
2025-09-15,Search engine traffic,Yandex Mobile,,1.0,1.0,0.0,100.0,0.0
2025-09-15,Search engine traffic,Yandex.Maps,,1.0,1.0,15.0,0.0,0.0
2025-09-16,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,196.0,0.0,0.0
2025-09-16,Social network traffic,,,1.0,1.0,30.0,0.0,0.0
2025-09-17,Search engine traffic,Yandex Mobile,,1.0,1.0,410.0,0.0,0.0
2025-09-17,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,0.0,100.0,0.0
2025-09-19,Search engine traffic,Yandex Mobile,,1.0,1.0,20.0,0.0,0.0
2025-09-19,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,0.0,100.0,0.0
2025-09-20,Search engine traffic,Yandex.Maps,,1.0,1.0,15.0,0.0,0.0
2025-09-20,,,,1.0,1.0,0.0,100.0,0.0
2025-09-21,Ad traffic,,Other ad: identified by tags,1.0,1.0,0.0,100.0,0.0
2025-09-21,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,16.0,0.0,0.0
2025-09-21,,,,1.0,1.0,0.0,100.0,0.0
2025-09-22,Search engine traffic,Yandex.Maps,,1.0,1.0,57.0,0.0,0.0
2025-09-22,,,,1.0,1.0,0.0,100.0,0.0
2025-09-23,Search engine traffic,Yandex Mobile,,1.0,1.0,0.0,100.0,0.0
2025-09-23,,,,1.0,1.0,0.0,100.0,0.0
2025-09-25,Link traffic,,,1.0,1.0,13.0,0.0,0.0
2025-09-25,Search engine traffic,Yandex Mobile,,1.0,1.0,0.0,100.0,0.0
2025-09-25,,,,1.0,1.0,0.0,100.0,0.0
2025-09-26,Link traffic,,,1.0,1.0,3502.0,0.0,0.0
2025-09-26,Search engine traffic,"Yandex, search results",,1.0,1.0,132.0,0.0,0.0
2025-09-26,Search engine traffic,"Bing, search results",,1.0,1.0,43.0,0.0,0.0
2025-09-27,Search engine traffic,Yandex Mobile,,1.0,1.0,15.0,0.0,0.0
2025-09-28,Link traffic,,,1.0,1.0,53.0,0.0,0.0
2025-09-28,,,,1.0,1.0,0.0,100.0,0.0
2025-09-29,Search engine traffic,Yandex.Maps,,1.0,1.0,145.0,0.0,0.0
2025-10-01,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,198.0,0.0,0.0
2025-10-01,,,,1.0,1.0,5.0,0.0,0.0
2025-10-03,Search engine traffic,Yandex.Maps,,1.0,1.0,24.0,0.0,0.0
2025-10-04,Link traffic,,,1.0,1.0,67.0,0.0,0.0
2025-10-04,Search engine traffic,"Yandex, search results",,1.0,1.0,254.0,0.0,0.0
2025-10-05,Search engine traffic,"Yandex, search results",,1.0,1.0,95.0,0.0,0.0
2025-10-06,Search engine traffic,"Yandex, search results",,1.0,1.0,22.0,0.0,0.0
2025-10-06,Search engine traffic,Yandex Mobile,,1.0,1.0,4.0,100.0,0.0
2025-10-06,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,187.0,0.0,0.0
2025-10-06,,,,1.0,1.0,0.0,100.0,0.0
2025-10-07,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,0.0,100.0,0.0
2025-10-08,Search engine traffic,"Yandex, search results",,1.0,1.0,36.0,0.0,0.0
2025-10-08,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,97.0,0.0,0.0
2025-10-09,Search engine traffic,Yandex.Maps,,1.0,1.0,110.0,0.0,0.0
2025-10-09,,,,1.0,1.0,0.0,100.0,0.0
2025-10-10,Search engine traffic,"Yandex, search results",,1.0,1.0,48.0,0.0,0.0
2025-10-10,Search engine traffic,Yandex.Maps,,1.0,1.0,79.0,0.0,0.0
2025-10-12,Search engine traffic,Yandex.Maps,,1.0,1.0,100.0,0.0,0.0
2025-10-12,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,15.0,0.0,0.0
2025-10-12,,,,1.0,1.0,0.0,100.0,0.0
2025-10-12,Social network traffic,,,1.0,1.0,0.0,100.0,0.0
2025-10-13,Link traffic,,,1.0,1.0,35.0,0.0,0.0
2025-10-13,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,15.0,0.0,0.0
2025-10-13,,,,1.0,1.0,0.0,100.0,0.0
2025-10-14,Link traffic,,,1.0,1.0,103.0,0.0,0.0
2025-10-14,Search engine traffic,"Yandex, search results",,1.0,1.0,0.0,100.0,0.0
2025-10-14,,,,1.0,1.0,25.0,0.0,0.0
2025-10-15,Search engine traffic,Yandex Mobile,,1.0,1.0,36.0,0.0,0.0
2025-10-17,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,0.0,100.0,0.0
2025-10-18,Search engine traffic,"Yandex, search results",,1.0,1.0,95.0,0.0,0.0
2025-10-18,Social network traffic,,,1.0,1.0,14.0,0.0,0.0
2025-10-19,,,,1.0,1.0,0.0,100.0,0.0
2025-10-20,Link traffic,,,1.0,1.0,136.0,0.0,0.0
2025-10-20,Search engine traffic,"Yandex, search results",,1.0,1.0,127.0,0.0,0.0
2025-10-21,Search engine traffic,"Yandex, search results",,1.0,1.0,173.0,0.0,0.0
2025-10-21,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,34.0,0.0,0.0
2025-10-22,Link traffic,,,1.0,1.0,1464.0,0.0,0.0
2025-10-22,Search engine traffic,Yandex Mobile,,1.0,1.0,98.0,0.0,0.0
2025-10-22,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,15.0,0.0,0.0
2025-10-23,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,16.0,0.0,0.0
2025-10-24,Search engine traffic,"Yandex, search results",,1.0,1.0,116.0,0.0,0.0
2025-10-25,Search engine traffic,Yandex Mobile,,1.0,1.0,107.0,0.0,0.0
2025-10-25,Search engine traffic,Yandex.Maps,,1.0,1.0,244.0,0.0,0.0
2025-10-26,Search engine traffic,"Yandex, search results",,1.0,1.0,163.0,0.0,0.0
2025-10-26,,,,1.0,1.0,0.0,100.0,0.0
2025-10-26,Social network traffic,,,1.0,1.0,15.0,0.0,0.0
2025-10-27,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,0.0,100.0,0.0
2025-10-28,Search engine traffic,Yandex.Maps,,1.0,1.0,63.0,0.0,0.0
2025-10-29,Search engine traffic,Yandex Mobile,,1.0,1.0,466.0,0.0,0.0
2025-10-29,,,,1.0,1.0,0.0,100.0,0.0
2025-10-30,Link traffic,,,1.0,1.0,136.0,0.0,0.0
2025-10-30,Search engine traffic,Yandex Mobile,,1.0,1.0,43.0,0.0,0.0
2025-10-30,Social network traffic,,,1.0,1.0,325.0,0.0,0.0
2025-10-31,Link traffic,,,1.0,1.0,71.0,0.0,0.0
2025-10-31,Ad traffic,,Yandex.Direct: Undetermined,1.0,1.0,14.0,0.0,0.0
2025-10-31,,,,1.0,1.0,0.0,100.0,0.0
2025-11-01,Search engine traffic,Yandex.Maps,,1.0,1.0,170.0,0.0,0.0
2025-11-01,Social network traffic,,,1.0,1.0,0.0,100.0,0.0
2025-11-02,Link traffic,,,1.0,1.0,120.0,0.0,0.0
